;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
19990903 1361.99465 1367.07947 1367.50012 1366.65576
19990904 1361.94831 1367.03296 1367.45056 1366.61292
19990905 1361.79641 1366.88049 1367.29041 1366.47058
19990906 1361.62092 1366.70435 1367.12109 1366.28540
19990907 1361.53044 1366.61353 1367.02319 1366.20386
19990908 1361.51633 1366.59937 1367.00977 1366.18884
19990909 1361.50295 1366.58594 1367.01294 1366.15271
19990910 1361.42208 1366.50476 1366.92175 1366.08508
19990911 1361.32187 1366.40417 1366.83154 1365.96997
19990912 1361.07827 1366.15967 1366.57324 1365.74463
19990913 1360.87176 1365.95239 1366.36377 1365.53784
19990914 1360.65602 1365.73584 1366.14233 1365.33093
19990915 1360.79478 1365.87512 1366.28113 1365.47083
19990916 1361.08982 1366.17126 1366.61011 1365.71851
19990917 1361.45795 1366.54077 1366.97864 1366.08887
19990918 1361.75628 1366.84021 1367.26709 1366.40466
19990919 1361.86379 1366.94812 1367.33447 1366.57593
19990920 1361.91985 1367.00439 1367.35303 1366.69324
19990921 1361.85394 1366.93823 1367.33093 1366.55701
19990922 1361.87109 1366.95544 1367.35767 1366.55896
19990923 1361.94041 1367.02502 1367.44458 1366.59583
19990924 1361.94965 1367.03430 1367.44336 1366.62671
19990925 1361.83715 1366.92139 1367.34058 1366.49658
19990926 1361.78559 1366.86963 1367.29419 1366.43579
19990927 1361.83825 1366.92249 1367.33948 1366.50159
19990928 1361.80626 1366.89038 1367.29602 1366.48926
19990929 1361.82901 1366.91321 1367.29370 1366.55542
19990930 1361.76114 1366.84509 1367.24744 1366.44995
19991001 1361.71116 1366.79492 1367.20862 1366.38000
19991002 1361.69559 1366.77930 1367.18579 1366.37622
19991003 1361.71444 1366.79822 1367.20203 1366.40283
19991004 1361.61314 1366.69653 1367.09326 1366.30957
19991005 1361.41429 1366.49695 1366.90234 1366.09558
19991006 1361.30934 1366.39160 1366.78601 1366.00842
19991007 1361.46489 1366.54773 1366.93176 1366.18164
19991008 1361.58383 1366.66711 1367.05579 1366.29321
19991009 1361.71712 1366.80090 1367.18677 1366.43103
19991010 1361.67285 1366.75647 1367.17065 1366.34131
19991011 1361.55099 1366.63416 1367.06909 1366.18628
19991012 1361.32515 1366.40747 1366.81348 1365.99524
19991013 1360.95422 1366.03516 1366.44397 1365.63245
19991014 1360.55520 1365.63464 1366.04407 1365.22681
19991015 1360.28290 1365.36133 1365.78015 1364.93945
19991016 1360.27840 1365.35681 1365.78796 1364.91711
19991017 1360.44976 1365.52881 1365.94458 1365.11169
19991018 1360.78457 1365.86487 1366.30176 1365.41736
19991019 1361.18955 1366.27136 1366.69543 1365.84229
19991020 1361.62518 1366.70862 1367.10840 1366.31470
19991021 1361.69267 1366.77637 1367.19556 1366.35413
19991022 1361.42293 1366.50562 1366.92432 1366.08398
19991023 1361.15781 1366.23950 1366.62915 1365.84680
19991024 1360.93342 1366.01428 1366.43567 1365.58826
19991025 1360.69615 1365.77612 1366.17334 1365.38745
19991026 1360.45900 1365.53809 1365.97375 1365.08875
19991027 1360.60530 1365.68494 1366.10608 1365.25854
19991028 1360.74686 1365.82703 1366.23755 1365.41785
19991029 1360.80633 1365.88672 1366.30444 1365.46509
19991030 1361.03400 1366.11523 1366.53015 1365.69897
19991031 1361.30885 1366.39111 1366.80823 1365.97070
19991101 1361.33938 1366.42175 1366.84045 1365.99878
19991102 1361.39070 1366.47327 1366.84863 1366.11267
19991103 1361.48933 1366.57227 1366.99451 1366.14197
19991104 1361.50453 1366.58752 1367.01184 1366.15271
19991105 1361.61569 1366.69910 1367.11938 1366.27209
19991106 1361.77051 1366.85449 1367.27039 1366.43457
19991107 1361.71432 1366.79810 1367.22852 1366.32068
19991108 1361.43071 1366.51343 1366.94275 1366.06506
19991109 1360.86471 1365.94531 1366.37463 1365.49670
19991110 1360.37788 1365.45667 1365.87366 1365.03796
19991111 1360.36402 1365.44275 1365.85339 1365.04004
19991112 1360.63388 1365.71362 1366.11694 1365.33630
19991113 1360.87176 1365.95239 1366.36841 1365.53735
19991114 1360.79028 1365.87061 1366.28955 1365.44812
19991115 1360.48928 1365.56848 1365.98206 1365.16125
19991116 1360.22963 1365.30786 1365.72388 1364.89478
19991117 1360.21528 1365.29346 1365.71655 1364.86206
19991118 1360.40768 1365.48657 1365.90222 1365.07666
19991119 1360.74759 1365.82776 1366.23096 1365.45007
19991120 1361.11962 1366.20117 1366.62280 1365.78479
19991121 1361.46525 1366.54810 1366.96252 1366.14246
19991122 1361.55853 1366.64172 1367.04968 1366.25842
19991123 1361.39021 1366.47278 1366.89282 1366.05322
19991124 1361.34558 1366.42798 1366.84595 1366.01428
19991125 1361.41211 1366.49475 1366.90771 1366.09595
19991126 1361.57191 1366.65515 1367.07764 1366.22839
19991127 1361.65534 1366.73889 1367.16516 1366.30078
19991128 1361.62092 1366.70435 1367.12500  -99.00000
19991129  -99.00000  -99.00000  -99.00000  -99.00000
19991130 1361.31238 1366.39465 1366.81519  -99.00000
19991201  -99.00000  -99.00000  -99.00000  -99.00000
19991202  -99.00000  -99.00000  -99.00000  -99.00000
19991203 1361.61131 1366.69470  -99.00000 1366.27319
19991204 1361.56559 1366.64880  -99.00000 1366.22729
19991205 1361.52922 1366.61230  -99.00000 1366.19019
19991206 1361.38730 1366.46985  -99.00000 1366.04749
19991207 1361.21752 1366.29944  -99.00000 1365.87683
19991208 1361.30192 1366.38416  -99.00000 1365.96130
19991209 1361.42986 1366.51257  -99.00000 1366.08960
19991210 1361.59441 1366.67773  -99.00000 1366.25452
19991211 1361.80116 1366.88525  -99.00000 1366.46179
19991212 1361.99343 1367.07825  -99.00000 1366.65503
19991213 1362.20200 1367.28760  -99.00000 1366.86389
19991214 1362.38771 1367.47400  -99.00000 1367.05005
19991215 1362.23484 1367.32056  -99.00000 1366.89648
19991216 1361.90331 1366.98779  -99.00000 1366.56384
19991217 1361.62202 1366.70544  -99.00000 1366.28174
19991218 1361.57045 1366.65369  -99.00000 1366.23059
19991219 1361.37696 1366.45947  -99.00000 1366.03638
19991220 1360.91275 1365.99353  -99.00000 1365.57056
19991221 1360.49706 1365.57629  -99.00000 1365.15320
19991222 1360.29007 1365.36853  -99.00000 1364.94519
19991223 1360.39260 1365.47144  -99.00000 1365.04773
19991224 1360.60944 1365.68909  -99.00000 1365.26501
19991225 1360.81558 1365.89600  -99.00000 1365.47168
19991226 1360.99642 1366.07751  -99.00000 1365.65295
19991227 1361.25096 1366.33301  -99.00000 1365.90820
19991228 1361.51049 1366.59351  -99.00000 1366.16846
19991229 1361.57130 1366.65454  -99.00000 1366.22913
19991230 1361.47778 1366.56067  -99.00000 1366.13477
19991231 1361.43448 1366.51721  -99.00000 1366.09119
20000101 1361.49274 1366.57568 1367.00757 1366.13965
20000102 1361.51329 1366.59631 1367.02783 1366.15674
20000103 1361.45978 1366.54260 1366.97388 1366.10413
20000104 1361.50162 1366.58459 1367.00586 1366.17236
20000105 1361.70788 1366.79163 1367.20581 1366.39771
20000106 1361.88921 1366.97363 1367.39587 1366.55920
20000107  -99.00000  -99.00000  -99.00000  -99.00000
20000108 1362.12490 1367.21021 1367.63770  -99.00000
20000109 1362.24980 1367.33557 1367.76843 1366.89709
20000110 1362.24177 1367.32751 1367.76782 1366.86963
20000111 1362.08270 1367.16785 1367.58838 1366.74792
20000112 1361.84433 1366.92859 1367.36169 1366.48865
20000113 1361.76771 1366.85168 1367.27759 1366.42847
20000114 1361.75142 1366.83533 1367.27881 1366.37329
20000115 1361.72648 1366.81030 1367.25037 1366.35681
20000116 1361.64950 1366.73303 1367.18103 1366.26355
20000117 1361.60219 1366.68555 1367.11279 1366.26013
20000118 1361.71785 1366.80164 1367.22705 1366.38025
20000119 1361.68295 1366.76660 1367.19897 1366.33069
20000120 1361.56510 1366.64832 1367.08569 1366.20288
20000121 1361.51974 1366.60278 1367.00208 1366.21899
20000122 1361.61861 1366.70203 1367.13428 1366.26648
20000123 1361.66932 1366.75293 1367.18311 1366.32153
20000124 1361.57629 1366.65955 1367.09558 1366.21741
20000125 1361.44908 1366.53186 1366.95642 1366.11084
20000126 1361.34193 1366.42432 1366.83069 1366.03491
20000127 1361.41138 1366.49402 1366.89832 1366.10730
20000128 1361.48349 1366.56641 1367.00208 1366.12573
20000129 1361.54552 1366.62866 1367.05310 1366.20679
20000130 1361.57568 1366.65894 1367.08997 1366.22644
20000131 1361.67297 1366.75659 1367.18518 1366.32874
20000201 1361.80298 1366.88708 1367.30676 1366.47266
20000202 1361.89188 1366.97632 1367.42029 1366.52332
20000203 1361.98139 1367.06616 1367.50647 1366.61926
20000204 1362.09425 1367.17944 1367.60999 1366.74768
20000205 1362.19130 1367.27686 1367.70801 1366.84387
20000206 1362.18036 1367.26587 1367.70959 1366.81311
20000207 1362.04475 1367.12976 1367.56653 1366.68799
20000208 1362.06397 1367.14905 1367.58167 1366.71350
20000209 1362.05558 1367.14063 1367.56873 1366.71204
20000210 1362.08939 1367.17456 1367.60181 1366.74646
20000211 1362.09255 1367.17773 1367.60120 1366.75635
20000212 1362.08975 1367.17493 1367.60486 1366.74280
20000213 1362.07455 1367.15967 1367.60657 1366.70056
20000214 1362.12016 1367.20544 1367.63965 1366.76648
20000215 1362.09279 1367.17798 1367.59778 1366.75671
20000216 1361.81916 1366.90332 1367.34448 1366.45300
20000217 1361.72004 1366.80383 1367.21082 1366.40833
20000218 1361.60937 1366.69275 1367.12585 1366.25488
20000219 1361.44433 1366.52710 1366.94543 1366.11401
20000220 1361.26665 1366.34875 1366.77942 1365.91504
20000221 1361.34437 1366.42676 1366.86060 1365.98755
20000222 1361.40542 1366.48804 1366.90662 1366.06665
20000223 1361.17289 1366.25464 1366.69568 1365.80273
20000224 1361.01381 1366.09497 1366.53589 1365.64307
20000225 1360.78274 1365.86304 1366.29773 1365.42200
20000226 1360.63899 1365.71875 1366.14063 1365.29980
20000227 1360.37460 1365.45337 1365.88879 1365.01038
20000228 1360.11105 1365.18884 1365.59875 1364.78992
20000229 1359.95271 1365.02991 1365.44458 1364.62244
20000301 1360.08941 1365.16711 1365.59680 1364.73535
20000302 1360.45876 1365.53784 1365.94849 1365.13660
20000303 1360.93123 1366.01208 1366.43787 1365.58533
20000304 1361.31226 1366.39453 1366.82666 1365.95752
20000305 1361.37136 1366.45386 1366.86914 1366.04285
20000306 1361.34534 1366.42773 1366.83264 1366.03247
20000307 1361.30435 1366.38660 1366.80603 1365.96887
20000308 1361.20207 1366.28394 1366.72388 1365.83704
20000309 1361.10478 1366.18628 1366.60498 1365.76965
20000310 1361.12290 1366.20447 1366.63000 1365.77820
20000311 1361.06209 1366.14343 1366.56750 1365.71997
20000312 1361.03047 1366.11169 1366.53442 1365.68921
20000313 1361.05601 1366.13733 1366.55969 1365.71484
20000314 1361.00566 1366.08679 1366.51733 1365.65430
20000315 1360.97952 1366.06055 1366.47095 1365.65222
20000316 1361.01029 1366.09143 1366.50305 1365.68115
20000317 1360.97125 1366.05225 1366.45813 1365.64795
20000318 1361.00384 1366.08496 1366.50586 1365.66418
20000319 1360.78493 1365.86523 1366.26758 1365.46399
20000320 1360.70430 1365.78430 1366.19922 1365.36951
20000321 1360.59326 1365.67285 1366.08728 1365.25928
20000322 1360.57307 1365.65259 1366.07861 1365.22668
20000323 1361.00688 1366.08801 1366.50903 1365.66699
20000324 1361.35482 1366.43726 1366.81970 1366.05225
20000325 1361.48532 1366.56824 1366.98523 1366.15100
20000326 1361.53287 1366.61597 1367.01758 1366.21277
20000327 1361.61265 1366.69604 1367.10022 1366.28943
20000328 1361.65485 1366.73840 1367.17419 1366.30505
20000329 1361.74813 1366.83203 1367.25293 1366.41174
20000330 1361.84275 1366.92700 1367.39038 1366.47009
20000331 1361.75397 1366.83789 1367.27258 1366.40015
20000401 1361.71785 1366.80164 1367.23279 1366.37280
20000402 1361.75968 1366.84363 1367.25342 1366.43262
20000403 1361.74923 1366.83313 1367.27295 1366.39758
20000404 1361.83290 1366.91711 1367.37769 1366.46509
20000405 1361.95087 1367.03552 1367.49866 1366.58203
20000406 1362.12976 1367.21509 1367.63635 1366.79517
20000407 1362.14788 1367.23328 1367.62415 1366.83691
20000408 1362.03867 1367.12366 1367.50635 1366.73389
20000409 1361.98224 1367.06702 1367.48828 1366.64734
20000410 1361.99963 1367.08447 1367.48523 1366.68115
20000411 1362.00413 1367.08899 1367.49829 1366.67871
20000412 1361.92180 1367.00635 1367.41321 1366.59802
20000413 1361.95001 1367.03467 1367.43469 1366.63196
20000414 1361.90781 1366.99231 1367.40112 1366.58264
20000415 1361.73974 1366.82361 1367.26221 1366.39063
20000416 1361.73694 1366.82080 1367.21375 1366.42383
20000417 1361.72271 1366.80652 1367.22437 1366.38989
20000418 1361.78608 1366.87012 1367.26636 1366.47046
20000419 1361.87546 1366.95984 1367.38843 1366.53479
20000420 1361.89395 1366.97839 1367.39905 1366.56055
20000421 1361.71432 1366.79810 1367.20264 1366.39185
20000422 1361.18152 1366.26331 1366.66821 1365.85681
20000423 1360.46094 1365.54004 1365.94897 1365.13062
20000424 1359.95210 1365.02930 1365.42847 1364.62744
20000425 1359.76822 1364.84473 1365.25952 1364.43066
20000426 1359.95356 1365.03076 1365.43347 1364.62598
20000427 1360.23121 1365.30945 1365.70813 1364.90784
20000428 1360.37010 1365.44885 1365.86157 1365.03613
20000429 1360.74565 1365.82581 1366.21045 1365.43506
20000430 1361.19709 1366.27893 1366.67603 1365.88708
20000501 1361.55756 1366.64075 1367.04956 1366.21155
20000502 1361.81052 1366.89465 1367.30603 1366.48315
20000503 1361.90952 1366.99402 1367.39941 1366.58728
20000504 1361.83947 1366.92371 1367.33398 1366.51306
20000505 1361.88604 1366.97046 1367.37012 1366.56812
20000506 1361.88933 1366.97375 1367.38464 1366.56262
20000507 1361.90392 1366.98840 1367.40894 1366.56982
20000508 1361.91231 1366.99683 1367.40601 1366.58716
20000509 1361.78170 1366.86572 1367.31262 1366.42664
20000510 1361.59684 1366.68018 1367.07825 1366.28210
20000511 1361.19843 1366.28027 1366.68481 1365.87463
20000512 1361.09809 1366.17957 1366.59167 1365.76794
20000513 1361.23576 1366.31775 1366.68701 1365.94019
20000514 1361.19709 1366.27893 1366.69287 1365.86597
20000515 1361.06185 1366.14319 1366.54773 1365.73792
20000516 1360.76280 1365.84302 1366.22864 1365.45313
20000517 1360.30017 1365.37866 1365.77991 1364.96143
20000518 1360.03200 1365.10950 1365.51941 1364.70020
20000519 1359.87025 1364.94714 1365.37109 1364.52612
20000520 1359.80981 1364.88647 1365.28052 1364.49854
20000521 1360.23887 1365.31714 1365.68579 1364.94165
20000522 1360.80877 1365.88916 1366.27893 1365.49634
20000523 1361.25267 1366.33472 1366.73730 1365.93140
20000524 1361.60122 1366.68457 1367.03687 1366.32288
20000525 1361.63381 1366.71729 1367.10327 1366.32764
20000526 1361.48726 1366.57019 1366.99036 1366.15210
20000527 1361.35482 1366.43726 1366.85181 1366.02393
20000528 1361.26446 1366.34656 1366.77234 1365.92371
20000529 1361.16097 1366.24268 1366.66455 1365.82300
20000530 1361.02123 1366.10242 1366.51099 1365.69568
20000531 1360.88928 1365.96997 1366.41113 1365.53369
20000601 1360.98098 1366.06201 1366.48718 1365.63940
20000602 1361.22105 1366.30298 1366.69922 1365.90540
20000603 1361.25680 1366.33887 1366.77783 1365.90417
20000604 1361.21557 1366.29749 1366.73242 1365.86621
20000605 1361.19028 1366.27209 1366.68506 1365.85986
20000606 1361.18809 1366.26990 1366.69067 1365.85071
20000607 1361.20645 1366.28833 1366.70776 1365.87024
20000608 1361.20256 1366.28442 1366.70581 1365.86475
20000609 1361.21874 1366.30066 1366.71643 1365.89026
20000610 1361.40858 1366.49121 1366.89905 1366.08337
20000611 1361.40408 1366.48669 1366.90186 1366.07214
20000612 1361.21217 1366.29407 1366.70581 1365.88257
20000613 1361.27638 1366.35852 1366.77429 1365.94348
20000614 1361.45078 1366.53357 1366.92029 1366.14404
20000615 1361.67224 1366.75586 1367.14795 1366.36145
20000616 1361.67674 1366.76038 1367.15637 1366.36267
20000617 1361.56668 1366.64990 1367.04333 1366.25452
20000618 1361.36030 1366.44275 1366.83301 1366.05005
20000619 1361.41247 1366.49512 1366.86963 1366.11658
20000620 1361.43533 1366.51807 1366.91943 1366.11597
20000621 1361.49274 1366.57568 1366.99194 1366.16003
20000622 1361.72198 1366.80579 1367.23499 1366.37842
20000623 1361.77172 1366.85571 1367.25488 1366.45569
20000624 1361.64853 1366.73206 1367.12024 1366.34265
20000625 1361.31372 1366.39600 1366.79004 1366.00122
20000626 1361.00676 1366.08789 1366.49036 1365.68518
20000627 1360.88466 1365.96533 1366.35413 1365.57581
20000628 1360.79612 1365.87646 1366.26758 1365.48438
20000629 1360.83601 1365.91650 1366.29663 1365.54456
20000630 1361.07073 1366.15210 1366.55945 1365.74475
20000701 1361.35969 1366.44214 1366.85718 1366.02783
20000702 1361.56267 1366.64587 1367.05334 1366.23828
20000703 1361.60645 1366.68982 1367.09875 1366.28088
20000704 1361.59112 1366.67444 1367.08435 1366.26465
20000705 1361.39885 1366.48145 1366.89417 1366.06946
20000706 1361.18493 1366.26672 1366.68164 1365.85303
20000707 1361.13859 1366.22021 1366.63184 1365.80884
20000708 1360.97599 1366.05701 1366.48779 1365.63049
20000709 1361.06185 1366.14319 1366.55603 1365.72766
20000710 1361.00433 1366.08545 1366.47974 1365.68896
20000711 1360.92588 1366.00671 1366.39319 1365.61340
20000712 1360.98329 1366.06433 1366.44495 1365.67883
20000713 1361.15550 1366.23718 1366.65222 1365.82422
20000714 1361.42658 1366.50928 1366.93494 1366.05957
20000715 1361.64184 1366.72534 1367.14221 1366.31128
20000716 1361.63089 1366.71436 1367.15356 1366.28296
20000717 1361.59137 1366.67468 1367.12415 1366.23596
20000718 1361.44385 1366.52661 1366.97388 1366.08875
20000719 1361.22749 1366.30945 1366.74133 1365.81653
20000720 1360.88855 1365.96924 1366.41406 1365.53577
20000721 1360.74942 1365.82959 1366.27393 1365.39685
20000722 1361.03278 1366.11401 1366.53772 1365.71106
20000723 1361.21290 1366.29480 1366.71973 1365.87646
20000724 1361.39703 1366.47961 1366.91418 1366.05444
20000725 1361.44397 1366.52673 1366.96838 1366.09680
20000726 1361.64488 1366.72839 1367.16064 1366.30518
20000727 1361.84506 1366.92932 1367.33850 1366.52283
20000728 1361.83740 1366.92163 1367.33630 1366.51135
20000729 1361.87315 1366.95752 1367.35522 1366.56042
20000730 1361.99769 1367.08252 1367.47180 1366.69019
20000731 1362.08756 1367.17273 1367.52466 1366.80652
20000801 1362.01581 1367.10071 1367.47961 1366.71582
20000802 1361.94235 1367.02698 1367.39185 1366.65210
20000803 1361.89821 1366.98267 1367.37891 1366.58594
20000804 1361.93530 1367.01990 1367.42737 1366.61560
20000805 1361.90064 1366.98511 1367.38391 1366.58704
20000806 1361.88872 1366.97314 1367.36670 1366.57886
20000807 1361.73840 1366.82227 1367.20837 1366.43311
20000808 1361.63515 1366.71863 1367.12781 1366.30896
20000809 1361.62469 1366.70813 1367.12610 1366.29785
20000810 1361.84494 1366.92920 1367.28857 1366.55835
20000811 1362.02615 1367.11108 1367.50366 1366.71802
20000812 1362.34685 1367.43298 1367.81604 1367.04663
20000813 1362.44463 1367.53113 1367.91260 1367.14612
20000814 1362.23569 1367.32141 1367.71338 1366.92957
20000815 1361.91377 1366.99829 1367.35706 1366.62817
20000816 1361.74497 1366.82886 1367.20532 1366.44739
20000817 1361.81247 1366.89661 1367.27917 1366.51147
20000818 1361.93518 1367.01978 1367.40308 1366.63806
20000819 1362.11906 1367.20435 1367.61121 1366.80505
20000820 1362.18863 1367.27417 1367.66882 1366.88245
20000821 1362.02311 1367.10803 1367.50024 1366.71777
20000822 1361.76820 1366.85217 1367.25635 1366.45532
20000823 1361.56486 1366.64807 1367.02258 1366.26819
20000824 1361.55756 1366.64075 1367.00488 1366.26685
20000825 1361.62019 1366.70361 1367.05542 1366.33643
20000826 1361.52387 1366.60693 1366.99829 1366.21875
20000827 1361.43862 1366.52136 1366.92542 1366.12695
20000828 1361.40907 1366.49170 1366.89355 1366.09424
20000829 1361.37367 1366.45618 1366.85718 1366.06409
20000830 1361.54832 1366.63147 1367.01575 1366.24817
20000831 1361.64427 1366.72778 1367.11975 1366.34082
20000901 1361.68258 1366.76624 1367.16846 1366.37451
20000902 1361.63296 1366.71643 1367.10010 1366.33435
20000903 1361.60219 1366.68555 1367.08899 1366.29382
20000904 1361.49882 1366.58179 1366.96521 1366.20068
20000905 1361.36613 1366.44861 1366.83521 1366.06628
20000906 1361.68015 1366.76379 1367.11450 1366.40002
20000907 1362.15153 1367.23694 1367.58789 1366.87720
20000908 1362.38066 1367.46692 1367.85608 1367.08374
20000909 1362.45533 1367.54187 1367.91821 1367.16528
20000910 1362.39744 1367.48376 1367.86731 1367.09998
20000911 1362.27716 1367.36304 1367.71082 1367.00073
20000912 1362.08160 1367.16675 1367.52795 1366.79736
20000913 1362.05010 1367.13513 1367.48792 1366.76941
20000914 1361.80797 1366.89209 1367.22803 1366.53577
20000915 1361.62177 1366.70520 1367.04041 1366.34937
20000916 1361.55014 1366.63330 1366.98828 1366.29651
20000917 1361.41442 1366.49707 1366.86597 1366.12500
20000918 1361.13129 1366.21289 1366.59119 1365.83533
20000919 1360.65322 1365.73303 1366.06018 1365.38171
20000920 1360.10996 1365.18774 1365.52808 1364.82983
20000921 1359.54870 1364.62439 1364.97119 1364.26331
20000922 1359.13800 1364.21216 1364.56787 1363.84668
20000923 1359.23809 1364.31262 1364.67798 1363.94238
20000924 1359.88108 1364.95801 1365.29565 1364.60156
20000925 1360.60567 1365.68530 1366.02893 1365.32593
20000926 1361.23430 1366.31628 1366.61694 1365.97803
20000927 1361.68635 1366.77002 1367.17200 1366.38354
20000928 1362.08112 1367.16626 1367.53223 1366.79614
20000929 1361.94685 1367.03149 1367.36365 1366.67773
20000930 1361.58115 1366.66443 1367.03564 1366.29187
20001001 1361.20122 1366.28308 1366.64966 1365.91260
20001002 1361.21399 1366.29590 1366.62488 1365.94373
20001003 1361.57142 1366.65466 1366.96741 1366.31299
20001004 1361.78899 1366.87305 1367.27539 1366.48584
20001005 1362.09559 1367.18079 1367.56909 1366.80017
20001006 1362.17610 1367.26160 1367.63721 1366.88733
20001007 1362.06020 1367.14526 1367.57092 1366.73450
20001008 1362.01143 1367.09631 1367.47327 1366.70410
20001009 1361.90757 1366.99207 1367.40576 1366.60059
20001010 1361.76333 1366.84729 1367.23059 1366.47009
20001011 1361.68015 1366.76379 1367.12354 1366.39795
20001012 1361.81757 1366.90173 1367.28796 1366.52368
20001013 1361.97045 1367.05518 1367.39624 1366.69836
20001014 1361.89237 1366.97681 1367.35815 1366.60144
20001015 1361.95001 1367.03467 1367.43103 1366.65222
20001016 1362.13049 1367.21582 1367.58081 1366.84814
20001017 1362.18936 1367.27490 1367.62170 1366.91504
20001018 1362.08756 1367.17273 1367.58850 1366.78101
20001019 1362.00413 1367.08899 1367.49268 1366.70325
20001020 1361.82621 1366.91040 1367.30176 1366.53052
20001021 1361.76905 1366.85303 1367.25122 1366.47021
20001022 1361.86950 1366.95386 1367.36682 1366.56409
20001023 1362.04354 1367.12854 1367.52087 1366.74854
20001024 1362.27923 1367.36511 1367.73962 1366.99316
20001025 1362.38066 1367.46692 1367.85205 1367.08960
20001026 1362.36302 1367.44922 1367.85059 1367.06421
20001027 1362.20127 1367.28687 1367.69299 1366.88574
20001028 1362.14411 1367.22949 1367.59839 1366.85925
20001029 1362.22596 1367.31165 1367.61755 1366.96777
20001030 1362.14521 1367.23059 1367.58252 1366.86804
20001031 1362.12161 1367.20691 1367.56738 1366.84009
20001101 1361.92460 1367.00916 1367.38306 1366.63611
20001102 1361.66738 1366.75098 1367.13391 1366.37366
20001103 1361.52205 1366.60510 1366.97046 1366.23547
20001104 1361.58419 1366.66748 1367.00635 1366.30884
20001105 1361.69571 1366.77942 1367.14624 1366.40845
20001106 1361.97859 1367.06335 1367.42090 1366.69019
20001107 1362.07321 1367.15833 1367.53638 1366.78223
20001108 1361.99465 1367.07947 1367.47449 1366.69519
20001109 1361.83217 1366.91638 1367.24463 1366.61780
20001110 1361.62724 1366.71069 1367.01465 1366.37000
20001111 1361.51560 1366.59863 1366.97168 1366.22388
20001112 1361.57240 1366.65564 1367.04749 1366.27087
20001113 1361.59842 1366.68176 1367.04175 1366.31287
20001114 1361.64269 1366.72620 1367.08118 1366.35974
20001115 1361.78072 1366.86475 1367.21643 1366.50000
20001116 1361.79678 1366.88086 1367.23389 1366.51624
20001117 1361.67322 1366.75684 1367.12903 1366.38135
20001118 1361.53117 1366.61426 1366.95544 1366.25598
20001119 1361.38231 1366.46484 1366.83374 1366.09155
20001120 1361.42767 1366.51038 1366.85400 1366.15088
20001121 1361.56352 1366.64673 1367.01294 1366.30444
20001122 1361.66519 1366.74878 1367.11743 1366.37549
20001123 1361.84396 1366.92822 1367.28845 1366.55957
20001124 1361.88276 1366.96716 1367.35828 1366.58118
20001125 1361.96911 1367.05383 1367.44543 1366.66724
20001126 1361.95293 1367.03760 1367.39490 1366.67615
20001127 1361.84530 1366.92957 1367.33594 1366.53394
20001128 1361.83338 1366.91760 1367.27771 1366.54773
20001129 1361.92873 1367.01331 1367.32922  -99.00000
20001130 1361.96789 1367.05261 1367.33008 1366.89124
20001201 1362.03369 1367.11865 1367.42188 1366.97754
20001202 1362.12672 1367.21204 1367.55994 1366.85620
20001203 1362.27120 1367.35706 1367.75366 1366.96716
20001204 1362.35925 1367.44543 1367.84241 1367.05530
20001205 1362.11432 1367.19958 1367.57776 1366.82117
20001206 1361.77550 1366.85950 1367.23853 1366.48376
20001207 1361.62591 1366.70935 1367.10547 1366.31213
20001208 1361.67151 1366.75513 1367.12146 1366.38464
20001209 1361.74108 1366.82495 1367.18494 1366.45850
20001210 1361.82134 1366.90552 1367.29700 1366.51843
20001211 1361.90331 1366.98779 1367.39575 1366.58984
20001212 1361.94564 1367.03027 1367.40503 1366.65442
20001213 1361.80237 1366.88647 1367.27637 1366.50037
20001214 1361.67905 1366.76270 1367.16125 1366.37061
20001215 1361.61448 1366.69788 1367.09399 1366.30725
20001216 1361.76881 1366.85278 1367.25977 1366.45728
20001217 1361.97276 1367.05750 1367.46265 1366.67346
20001218 1362.23289 1367.31860 1367.75427 1366.89905
20001219 1362.33311 1367.41919 1367.83105 1367.01697
20001220 1362.27376 1367.35962 1367.78210 1366.94946
20001221 1362.12502 1367.21033 1367.62549 1366.80542
20001222 1361.95707 1367.04175 1367.44421 1366.64624
20001223 1361.80918 1366.89331 1367.31812 1366.48169
20001224 1361.75677 1366.84070 1367.24854 1366.42493
20001225 1361.75896 1366.84290 1367.24561 1366.44702
20001226 1361.77282 1366.85681 1367.25403 1366.45850
20001227 1361.81064 1366.89478 1367.28662 1366.50623
20001228 1361.75810 1366.84204 1367.21033 1366.47217
20001229 1361.69024 1366.77393 1367.16553 1366.38464
20001230 1361.52472 1366.60779 1367.00073 1366.21716
20001231 1361.30764 1366.38989 1366.77295 1366.00745
20010101 1361.14881 1366.23047 1366.60474 1365.85522
20010102 1361.26349 1366.34558 1366.72083 1365.97009
20010103 1361.39897 1366.48157 1366.89185 1366.07141
20010104 1361.51414 1366.59717 1366.99036 1366.19922
20010105 1361.71444 1366.79822 1367.18115  -99.00000
20010106 1361.95926 1367.04395 1367.42480 1366.65845
20010107 1362.05716 1367.14221 1367.52856 1366.73755
20010108 1362.04694 1367.13196 1367.51550 1366.74756
20010109 1362.00498 1367.08984 1367.43909 1366.75146
20010110 1361.82305 1366.90723 1367.27405 1366.54285
20010111 1361.65534 1366.73889 1367.12585 1366.35071
20010112 1361.47924 1366.56213 1366.93250 1366.19446
