19960503 092920 1365.25704 1365.78254 1364.73154 1365.88955 1365.09071
19960503 102920 1365.27852 1365.80621 1364.75083 1365.91325 1365.11006
19960503 112920 1365.30117 1365.82463 1364.77770 1365.93171 1365.13699
19960503 122920 1365.29331 1365.82628 1364.76034 1365.93339 1365.11969
19960503 132920 1365.28902 1365.82111 1364.75692 1365.92824 1365.11633
19960503 142920 1365.28595 1365.85047 1364.72143 1365.95763 1365.08089
19960503 152920 1365.31745 1365.84849 1364.78642 1365.95568 1365.14594
19960503 162920 1365.31161 1365.83472 1364.78850 1365.94193 1365.14809
19960503 172920 1365.28797 1365.81648 1364.75947 1365.92372 1365.11911
19960503 182920 1365.24157 1365.78743 1364.69571 1365.89470 1365.05542
19960503 192920 1365.24817 1365.80571 1364.69062 1365.91301 1365.05039
19960503 202920 1365.26454 1365.82469 1364.70438 1365.93202 1365.06421
19960503 212920 1365.27988 1365.82699 1364.73277 1365.93435 1365.09267
19960503 222920 1365.27085 1365.80645 1364.73524 1365.91384 1365.09520
19960503 232920 1365.29042 1365.82282 1364.75802 1365.93023 1365.11804
19960504 002920 1365.30266 1365.82594 1364.77939 1365.93338 1365.13947
19960504 012920 1365.28613 1365.80881 1364.76346 1365.91628 1365.12359
19960504 022920 1365.24789 1365.77077 1364.72501 1365.87827 1365.08521
19960504 032920 1365.29531 1365.80738 1364.78323 1365.91491 1365.14350
19960504 042920 1365.31292 1365.84952 1364.77632 1365.95707 1365.13664
19960504 052920 1365.27528 1365.79692 1364.75363 1365.90450 1365.11402
19960504 062920 1365.28105 1365.78689 1364.77521 1365.89450 1365.13566
19960504 072920 1365.27021 1365.78330 1364.75713 1365.89094 1365.11764
19960504 082920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
19960504 092920 1365.26137 1365.79288  -99.00000 1365.90057  -99.00000
19960504 102920 1365.24437 1365.77587  -99.00000 1365.88360  -99.00000
19960504 112920 1365.26236 1365.79387  -99.00000 1365.90163  -99.00000
19960504 122920 1365.28842 1365.81994  -99.00000 1365.92772  -99.00000
19960504 132920 1365.22811 1365.78407 1364.67215 1365.89188 1365.03305
19960504 142920 1365.29933 1365.84894 1364.74971 1365.95678 1365.11066
19960504 152920 1365.30864 1365.84790 1364.76938 1365.95577 1365.13041
19960504 162920 1365.30186 1365.84060 1364.76312 1365.94850 1365.12421
19960504 172920 1365.31315 1365.87137 1364.75493 1365.97929 1365.11608
19960504 182920 1365.28593 1365.82245 1364.74942 1365.93040 1365.11064
19960504 192920 1365.29408 1365.82565 1364.76250 1365.93363 1365.12378
19960504 202920 1365.23102 1365.79084 1364.67121 1365.89885 1365.03255
19960504 212920 1365.27564 1365.80839 1364.74288 1365.91643 1365.10429
19960504 222920 1365.34186 1365.85507 1364.82866 1365.96313 1365.19013
19960504 232920 1365.31238 1365.82862 1364.79614 1365.93672 1365.15768
19960505 002920 1365.32227 1365.84721 1364.79734 1365.95533 1365.15893
19960505 012920 1365.34004 1365.85012 1364.82996 1365.95827 1365.19158
19960505 022920 1365.33875 1365.84419 1364.83332 1365.95236 1365.19497
19960505 032920 1365.32276 1365.82406 1364.82146 1365.93227 1365.18314
19960505 042920 1365.28509 1365.81205 1364.75813 1365.92028 1365.11984
19960505 052920 1365.32284 1365.81908 1364.82660 1365.92734 1365.18834
19960505 062920 1365.35179 1365.86135 1364.84222 1365.96964 1365.20398
19960505 072920 1365.31117 1365.82042 1364.80191 1365.92874 1365.16370
19960505 082920 1365.31182 1365.83795 1364.78569 1365.94629 1365.14750
19960505 092920 1365.33355 1365.84850 1364.81861 1365.95687 1365.18045
19960505 102920 1365.35677 1365.86510 1364.84843 1365.97351 1365.21030
19960505 112920 1365.33101 1365.86094 1364.80107 1365.96938 1365.16296
19960505 122920 1365.36156 1365.88404 1364.83908 1365.99250 1365.20099
19960505 132920 1365.34659 1365.84478 1364.84840 1365.95327 1365.21033
19960505 142920 1365.34188 1365.86149 1364.82227 1365.97000 1365.18423
19960505 152920 1365.36248 1365.87911 1364.84585 1365.98766 1365.20782
19960505 162920 1365.35722 1365.86783 1364.84661 1365.97640 1365.20860
19960505 172920 1365.32699 1365.84170 1364.81229 1365.95030 1365.17430
19960505 182920 1365.35786 1365.87200 1364.84373 1365.98063 1365.20576
19960505 192920 1365.35857 1365.87202 1364.84512 1365.98068 1365.20717
19960505 202920 1365.34916 1365.85819 1364.84013 1365.96687 1365.20220
19960505 212920 1365.34293 1365.86537 1364.82048 1365.97408 1365.18257
19960505 222920 1365.33018 1365.85241 1364.80794 1365.96116 1365.17004
19960505 232920 1365.33022 1365.84844 1364.81200 1365.95721 1365.17411
19960506 002920 1365.39588 1365.89216 1364.89959 1366.00096 1365.26172
19960506 012920 1365.38274 1365.87593 1364.88955 1365.98476 1365.25170
19960506 022920 1365.37516 1365.85974 1364.89058 1365.96859 1365.25273
19960506 032920 1365.42749 1365.90426 1364.95071 1366.01315 1365.31288
19960506 042920 1365.41235 1365.87772 1364.94697 1365.98664 1365.30915
19960506 052920 1365.37604 1365.84974 1364.90233 1365.95869 1365.26452
19960506 062920 1365.43253 1365.91182 1364.95325 1366.02079 1365.31544
19960506 072920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
19960506 082920 1365.31805 1365.84975  -99.00000 1365.95878  -99.00000
19960506 092920 1365.36026 1365.89201  -99.00000 1366.00107  -99.00000
19960506 102920 1365.37954 1365.91133  -99.00000 1366.02041  -99.00000
19960506 112920 1365.38746 1365.91928  -99.00000 1366.02840  -99.00000
19960506 122920 1365.39187 1365.88872 1364.89502 1365.99786 1365.25726
19960506 132920 1365.41555 1365.92832 1364.90278 1366.03749 1365.26503
19960506 142920 1365.43768 1365.93329 1364.94207 1366.04249 1365.30432
19960506 152920 1365.42730 1365.91866 1364.93594 1366.02789 1365.29819
19960506 162920 1365.43762 1365.92137 1364.95387 1366.03063 1365.31612
19960506 172920 1365.41214 1365.90471 1364.91957 1366.01399 1365.28182
19960506 182920 1365.43390 1365.91541 1364.95239 1366.02472 1365.31464
19960506 192920 1365.40854 1365.90263 1364.91445 1366.01197 1365.27670
19960506 202920 1365.43973 1365.93761 1364.94185 1366.04698 1365.30410
19960506 212920 1365.41518 1365.89231 1364.93805 1366.00171 1365.30030
19960506 222920 1365.41852 1365.89133 1364.94572 1366.00075 1365.30796
19960506 232920 1365.48088 1365.95864 1365.00312 1366.06809 1365.36536
19960507 002920 1365.44255 1365.90907 1364.97603 1366.01855 1365.33826
19960507 012920 1365.45448 1365.91077 1364.99819 1366.02028 1365.36042
19960507 022920 1365.42098 1365.88596 1364.95600 1365.99550 1365.31823
19960507 032920 1365.38405 1365.86881 1364.89929 1365.97838 1365.26151
19960507 042920 1365.44046 1365.90328 1364.97764 1366.01288 1365.33985
19960507 052920 1365.45517 1365.90624 1365.00411 1366.01586 1365.36631
19960507 062920 1365.45724 1365.91005 1365.00442 1366.01970 1365.36662
19960507 072920 1365.47934 1365.92114 1365.03754 1366.03082 1365.39972
19960507 082920 1365.48241 1365.92836 1365.03646 1366.03807 1365.39863
19960507 092920 1365.50425 1365.95902 1365.04949 1366.06875 1365.41165
19960507 102920 1365.45913 1365.90765 1365.01062 1366.01741 1365.37277
19960507 112920 1365.46680 1365.92120 1365.01240 1366.03099 1365.37454
19960507 122920 1365.48690 1365.94467 1365.02912 1366.05449 1365.39124
19960507 132920 1365.45122 1365.94154 1364.96090 1366.05139 1365.32301
19960507 142920 1365.48212 1365.95847 1365.00577 1366.06834 1365.36787
19960507 152920 1365.47391 1365.93888 1365.00894 1366.04879 1365.37102
19960507 162920 1365.53733 1365.98704 1365.08763 1366.09697 1365.44969
19960507 172920 1365.51543 1365.95505 1365.07581 1366.06502 1365.43786
19960507 182920 1365.51157 1365.94472 1365.07842 1366.05471 1365.44045
19960507 192920 1365.53406 1365.98446 1365.08367 1366.09447 1365.44568
19960507 202920 1365.52790 1365.97976 1365.07603 1366.08981 1365.43802
19960507 212920 1365.54230 1366.02503 1365.05957 1366.13510 1365.42154
19960507 222920 1365.47094 1365.99648 1364.94539 1366.10659 1365.30734
19960507 232920 1365.45778 1365.97106 1364.94450 1366.08119 1365.30643
19960508 002920 1365.47184 1366.00832 1364.93537 1366.11848 1365.29729
19960508 012920 1365.41370 1365.96448 1364.86292 1366.07466 1365.22487
19960508 022920 1365.44522 1365.98941 1364.90104 1366.09962 1365.26300
19960508 032920 1365.45449 1365.97958 1364.92939 1366.08983 1365.29137
19960508 042920 1365.43392 1365.98125 1364.88659 1366.09153 1365.24859
19960508 052920 1365.47662 1365.98736 1364.96587 1366.09766 1365.32790
19960508 062920 1365.52106 1366.01964 1365.02248 1366.12997 1365.38453
19960508 072920 1365.54081 1366.03376 1365.04786 1366.14411 1365.40993
19960508 082920 1365.51666 1366.00221 1365.03110 1366.11260 1365.39319
19960508 092920 1365.53286  -99.00000 1364.99984  -99.00000 1365.36195
19960508 102920 1365.45011 1365.95757 1364.94264 1366.06801 1365.30477
19960508 112920 1365.53141 1366.03477 1365.02805 1366.14524 1365.39021
19960508 122920 1365.53520 1366.03938 1365.03103 1366.14988 1365.39321
19960508 132920 1365.49849 1366.00249 1364.99448 1366.11302 1365.35669
19960508 142920 1365.52711 1366.05740 1364.99682 1366.16796 1365.35905
19960508 152920 1365.47927 1366.03959 1364.91895 1366.15017 1365.28120
19960508 162920 1365.53546 1366.06384 1365.00707 1366.17446 1365.36935
19960508 172920 1365.52075 1366.04666 1364.99483 1366.15730 1365.35714
19960508 182920 1365.49947 1366.02155 1364.97739 1366.13222 1365.33972
19960508 192920 1365.53305 1366.04863 1365.01746 1366.15933 1365.37982
19960508 202920 1365.49979 1366.03854 1364.96105 1366.14926 1365.32344
19960508 212920 1365.51805 1366.02814 1365.00796 1366.13889 1365.37038
19960508 222920 1365.49669 1365.99047 1365.00291 1366.10125 1365.36535
19960508 232920 1365.51048 1365.99178 1365.02917 1366.10259 1365.39164
19960509 002920 1365.51767 1366.01203 1365.02330 1366.12287 1365.38580
19960509 012920 1365.49406 1365.98271 1365.00542 1366.09357 1365.36795
19960509 022920 1365.54420 1366.03851 1365.04990 1366.14940 1365.41246
19960509 032920 1365.52636 1366.02207 1365.03065 1366.13299 1365.39324
19960509 042920 1365.49348 1366.00036 1364.98660 1366.11132 1365.34922
19960509 052920 1365.47480 1365.96862 1364.98098 1366.07960 1365.34363
19960509 062920 1365.51290 1366.00173 1365.02406 1366.11274 1365.38675
19960509 072920 1365.52268 1366.01357 1365.03180 1366.12460 1365.39451
19960509 082920 1365.53903 1366.02043 1365.05762 1366.13149 1365.42037
19960509 092920 1365.50872 1365.98909 1365.02835 1366.10018 1365.39113
19960509 102920 1365.52636 1366.00921 1365.04351 1366.12033 1365.40632
19960509 112920 1365.50479 1365.98119 1365.02839 1366.09234 1365.39124
19960509 122920 1365.53587 1366.01455 1365.05719 1366.12573 1365.42007
19960509 132920 1365.51830 1366.01691 1365.01969 1366.12812 1365.38260
19960509 142920 1365.50710 1365.99048 1365.02372 1366.10172 1365.38667
19960509 152920 1365.52989 1365.99071 1365.06908 1366.10197 1365.43206
19960509 162920 1365.54371 1366.01788 1365.06954 1366.12917 1365.43256
19960509 172920 1365.50951 1365.96964 1365.04937 1366.08096 1365.41243
19960509 182920 1365.46630 1365.94044 1364.99216 1366.05179 1365.35526
19960509 192920 1365.51128 1365.98123 1365.04134 1366.09260 1365.40447
19960509 202920 1365.51168 1365.99443 1365.02893 1366.10583 1365.39210
19960509 212920 1365.51096 1365.97561 1365.04631 1366.08704 1365.40951
19960509 222920 1365.45401 1365.94087 1364.96715 1366.05233 1365.33039
19960509 232920 1365.45707 1365.95588 1364.95827 1366.06737 1365.32155
19960510 002920 1365.46734 1365.95831 1364.97638 1366.06982 1365.33970
19960510 012920 1365.44040 1365.92681 1364.95398 1366.03836 1365.31734
19960510 022920 1365.48017 1365.97664 1364.98370 1366.08821 1365.34709
19960510 032920 1365.42899 1365.92391 1364.93406 1366.03551 1365.29750
19960510 042920 1365.40947 1365.90798 1364.91097 1366.01960 1365.27444
19960510 052920 1365.43910 1365.91544 1364.96276 1366.02710 1365.32628
19960510 062920 1365.46035 1365.92916 1364.99153 1366.04085 1365.35509
19960510 072920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
19960510 082920 1365.35828 1365.89154  -99.00000 1366.00328  -99.00000
19960510 092920 1365.37479 1365.90806  -99.00000 1366.01983  -99.00000
19960510 102920 1365.39649 1365.92976  -99.00000 1366.04156  -99.00000
19960510 112920 1365.41490 1365.91464 1364.91516 1366.02647 1365.27893
19960510 122920 1365.41639 1365.92140 1364.91137 1366.03326 1365.27519
19960510 132920 1365.40591 1365.89359 1364.91823 1366.00547 1365.28209
19960510 142920 1365.42081 1365.88765 1364.95396 1365.99956 1365.31787
19960510 152920 1365.39153 1365.86122 1364.92184 1365.97316 1365.28579
19960510 162920 1365.45490 1365.92573 1364.98407 1366.03770 1365.34807
19960510 172920 1365.43334 1365.89655 1364.97014 1366.00855 1365.33418
19960510 182920 1365.39045 1365.87453 1364.90638 1365.98655 1365.27046
19960510 192920 1365.40955 1365.88738 1364.93171 1365.99943 1365.29585
19960510 202920 1365.40360 1365.88208 1364.92513 1365.99416 1365.28930
19960510 212920 1365.40951 1365.88803 1364.93100 1366.00014 1365.29523
19960510 222920 1365.36528 1365.85534 1364.87523 1365.96748 1365.23950
19960510 232920 1365.35531 1365.85372 1364.85689 1365.96589 1365.22122
19960511 002920 1365.37511 1365.86777 1364.88245 1365.97996 1365.24682
19960511 012920 1365.38983 1365.87248 1364.90718 1365.98471 1365.27159
19960511 022920 1365.38677 1365.86437 1364.90916 1365.97664 1365.27363
19960511 032920 1365.34411 1365.82845 1364.85977 1365.94075 1365.22429
19960511 042920 1365.38492 1365.88011 1364.88973 1365.99244 1365.25430
19960511 052920 1365.34217 1365.84032 1364.84402 1365.95269 1365.20863
19960511 062920 1365.32784 1365.82437 1364.83132 1365.93678 1365.19598
19960511 072920 1365.35353 1365.83129 1364.87578 1365.94373 1365.24049
19960511 082920 1365.36823 1365.83609 1364.90036 1365.94857 1365.26512
19960511 092920 1365.38997 1365.85576 1364.92419 1365.96828 1365.28900
19960511 102920 1365.36428 1365.82907 1364.89949 1365.94162 1365.26436
19960511 112920 1365.39983 1365.85856 1364.94110 1365.97115 1365.30601
19960511 122920 1365.35726 1365.82058 1364.89393 1365.93320 1365.25890
19960511 132920 1365.40231 1365.86560 1364.93902 1365.97826 1365.30404
19960511 142920 1365.35013 1365.83832 1364.86195 1365.95102 1365.22702
19960511 152920 1365.39149 1365.87242 1364.91056 1365.98515 1365.27569
19960511 162920 1365.42343 1365.89448 1364.95238 1366.00725 1365.31756
19960511 172920 1365.40582 1365.87012 1364.94152 1365.98293 1365.30675
19960511 182920 1365.37717 1365.84144 1364.91290 1365.95429 1365.27819
19960511 192920 1365.38124 1365.85013 1364.91235 1365.96302 1365.27769
19960511 202920 1365.40170 1365.87319 1364.93022 1365.98611 1365.29562
19960511 212920 1365.40253 1365.88346 1364.92159 1365.99642 1365.28704
19960511 222920 1365.33783 1365.83621 1364.83946 1365.94921 1365.20496
19960511 232920 1365.35797 1365.86248 1364.85346 1365.97551 1365.21902
19960512 002920 1365.37763 1365.87267 1364.88259 1365.98575 1365.24820
19960512 012920 1365.36608 1365.87079 1364.86136 1365.98391 1365.22703
19960512 022920 1365.37663 1365.87460 1364.87867 1365.98775 1365.24440
19960512 032920 1365.34154 1365.84405 1364.83903 1365.95724 1365.20481
19960512 042920 1365.33980 1365.83201 1364.84759 1365.94524 1365.21343
19960512 052920 1365.35584 1365.85835 1364.85332 1365.97162 1365.21922
19960512 062920 1365.36886 1365.87241 1364.86530 1365.98572 1365.23126
19960512 072920 1365.41902 1365.90549 1364.93254 1366.01884 1365.29855
19960512 082920 1365.39581 1365.86230 1364.92931 1365.97569 1365.29539
19960512 092920 1365.33375  -99.00000 1364.80093  -99.00000 1365.16706
19960512 102920 1365.42476 1365.84649 1365.00304 1365.95996 1365.36923
19960512 112920 1365.36699 1365.83875 1364.89522 1365.95226 1365.26148
19960512 122920 1365.37920 1365.86559 1364.89282 1365.97914 1365.25914
19960512 132920 1365.34066 1365.84255 1364.83876 1365.95614 1365.20514
19960512 142920 1365.36718 1365.87814 1364.85622 1365.99178 1365.22266
19960512 152920 1365.39434 1365.89641 1364.89227 1366.01008 1365.25877
19960512 162920 1365.39627 1365.88601 1364.90654 1365.99973 1365.27310
19960512 172920 1365.37625 1365.85938 1364.89312 1365.97313 1365.25974
19960512 182920 1365.36917 1365.84587 1364.89246 1365.95967 1365.25915
19960512 192920 1365.39601 1365.86718 1364.92485 1365.98102 1365.29160
19960512 202920 1365.35423 1365.86484 1364.84363 1365.97872 1365.21045
19960512 212920 1365.37049 1365.86528 1364.87569 1365.97920 1365.24257
19960512 222920 1365.37262 1365.86688 1364.87836 1365.98085 1365.24531
19960512 232920 1365.39369 1365.88774 1364.89964 1366.00174 1365.26665
19960513 002920 1365.36200 1365.84989 1364.87411 1365.96394 1365.24119
19960513 012920 1365.41594 1365.90565 1364.92623 1366.01974 1365.29337
19960513 022920 1365.42592 1365.93178 1364.92005 1366.04592 1365.28726
19960513 032920 1365.36339 1365.87309 1364.85369 1365.98727 1365.22096
19960513 042920 1365.43257 1365.92226 1364.94287 1366.03648 1365.31022
19960513 052920 1365.38411 1365.85966 1364.90856 1365.97393 1365.27597
19960513 062920 1365.38801 1365.87487 1364.90116 1365.98918 1365.26864
19960513 072920 1365.40835 1365.88286 1364.93384 1365.99722 1365.30139
19960513 082920 1365.36990 1365.85561 1364.88420 1365.97001 1365.25181
19960513 092920 1365.36246 1365.83931 1364.88562 1365.95375 1365.25331
19960513 102920 1365.36882 1365.84498 1364.89266 1365.95947 1365.26041
19960513 112920 1365.29248 1365.79857 1364.78638 1365.91310 1365.15421
19960513 122920 1365.33077 1365.82901 1364.83253 1365.94359 1365.20043
19960513 132920 1365.34781 1365.83852 1364.85711 1365.95314 1365.22507
19960513 142920 1365.39669 1365.89051 1364.90287 1366.00517 1365.27092
19960513 152920 1365.37428 1365.87805 1364.87050 1365.99277 1365.23861
19960513 162920 1365.34776 1365.84622 1364.84929 1365.96098 1365.21748
19960513 172920 1365.36546 1365.87116 1364.85975 1365.98596 1365.22801
19960513 182920 1365.42950 1365.91952 1364.93948 1366.03437 1365.30781
19960513 192920 1365.36517 1365.85331 1364.87702 1365.96821 1365.24543
19960513 202920 1365.37561 1365.88564 1364.86559 1366.00058 1365.23407
19960513 212920 1365.39134 1365.91703 1364.86565 1366.03202 1365.23421
19960513 222920 1365.38697 1365.90835 1364.86559 1366.02338 1365.23422
19960513 232920 1365.38047 1365.87711 1364.88382 1365.99219 1365.25253
19960514 002920 1365.42566 1365.90946 1364.94186 1366.02458 1365.31063
19960514 012920 1365.43113 1365.91102 1364.95125 1366.02618 1365.32009
19960514 022920 1365.47439 1365.94152 1365.00725 1366.05672 1365.37616
19960514 032920 1365.46328 1365.93218 1364.99437 1366.04742 1365.36334
19960514 042920 1365.48392 1365.94484 1365.02300 1366.06012 1365.39204
19960514 052920 1365.43495 1365.93573 1364.93418 1366.05105 1365.30327
19960514 062920 1365.45580 1365.94199 1364.96960 1366.05735 1365.33877
19960514 072920 1365.41918 1365.90321 1364.93515 1366.01861 1365.30438
19960514 082920 1365.41985 1365.88505 1364.95465 1366.00049 1365.32394
19960514 092920 1365.43443  -99.00000 1364.90172  -99.00000 1365.27108
19960514 102920 1365.51191  -99.00000 1364.97916  -99.00000 1365.34859
19960514 112920 1365.46582 1365.91511 1365.01653 1366.03068 1365.38602
19960514 122920 1365.37374 1365.85529 1364.89220 1365.97089 1365.26175
19960514 132920 1365.40427 1365.89993 1364.90861 1366.01557 1365.27823
19960514 142920 1365.42131 1365.88337 1364.95926 1365.99905 1365.32895
19960514 152920 1365.44025 1365.90384 1364.97667 1366.01956 1365.34642
19960514 162920 1365.44972 1365.89395 1365.00548 1366.00972 1365.37530
19960514 172920 1365.46114 1365.89785 1365.02443 1366.01366 1365.39431
19960514 182920 1365.42320 1365.88561 1364.96080 1366.00145 1365.33074
19960514 192920 1365.43454 1365.89903 1364.97005 1366.01491 1365.34006
19960514 202920 1365.42332 1365.89451 1364.95213 1366.01043 1365.32221
19960514 212920 1365.43964 1365.91483 1364.96446 1366.03079 1365.33460
19960514 222920 1365.43648 1365.93267 1364.94028 1366.04868 1365.31049
19960514 232920 1365.46490 1365.95188 1364.97791 1366.06793 1365.34819
19960515 002920 1365.47021 1365.97213 1364.96829 1366.08821 1365.33863
19960515 012920 1365.44918 1365.95504 1364.94333 1366.07117 1365.31374
19960515 022920 1365.43941 1365.94306 1364.93577 1366.05922 1365.30624
19960515 032920 1365.46259 1365.95360 1364.97158 1366.06980 1365.34212
19960515 042920 1365.37264 1365.90330 1364.84197 1366.01955 1365.21258
19960515 052920 1365.43440 1365.95374 1364.91506 1366.07002 1365.28574
19960515 062920 1365.40820 1365.94809 1364.86830 1366.06442 1365.23904
19960515 072920 1365.45145 1365.98348 1364.91943 1366.09984 1365.29024
19960515 082920 1365.45895 1365.98358 1364.93433 1366.09998 1365.30520
19960515 092920 1365.41336 1365.93955 1364.88717 1366.05599 1365.25811
19960515 102920 1365.43487 1365.95658 1364.91315 1366.07307 1365.28416
19960515 112920 1365.43482 1365.95180 1364.91785 1366.06832 1365.28893
19960515 122920 1365.44879 1365.96416 1364.93342 1366.08072 1365.30456
19960515 132920 1365.40816 1365.91987 1364.89645 1366.03647 1365.26766
19960515 142920 1365.44139 1365.94754 1364.93524 1366.06418 1365.30652
19960515 152920 1365.41162 1365.91848 1364.90477 1366.03516 1365.27612
19960515 162920 1365.45101 1365.95518 1364.94685 1366.07190 1365.31826
19960515 172920 1365.44497 1365.94699 1364.94295 1366.06375 1365.31443
19960515 182920 1365.46094 1365.95445 1364.96743 1366.07125 1365.33898
19960515 192920 1365.44161 1365.93046 1364.95275 1366.04730 1365.32437
19960515 202920 1365.41202 1365.91760 1364.90644 1366.03448 1365.27813
19960515 212920 1365.46175 1365.96622 1364.95728 1366.08314 1365.32903
19960515 222920 1365.42529 1365.95712 1364.89345 1366.07407 1365.26527
19960515 232920 1365.46657 1365.99019 1364.94294 1366.10719 1365.31482
19960516 002920 1365.44488 1365.93493 1364.95484 1366.05196 1365.32679
19960516 012920 1365.47074 1365.95998 1364.98150 1366.07705 1365.35352
19960516 022920 1365.47560 1365.95501 1364.99620 1366.07212 1365.36829
19960516 032920 1365.53207 1365.98954 1365.07459 1366.10670 1365.44675
19960516 042920 1365.51366 1365.96570 1365.06163 1366.08290 1365.43385
19960516 052920 1365.51885 1365.96171 1365.07599 1366.07894 1365.44828
19960516 062920 1365.54782 1365.97531 1365.12033 1366.09259 1365.49269
19960516 072920 1365.50682 1365.94279 1365.07085 1366.06010 1365.44327
19960516 082920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
19960516 092920 1365.44638 1365.97904  -99.00000 1366.09644  -99.00000
19960516 102920 1365.44639 1365.97905  -99.00000 1366.09648  -99.00000
19960516 112920 1365.52796 1365.98876 1365.06717 1366.10623 1365.43987
19960516 122920 1365.50326 1365.96094 1365.04557 1366.07845 1365.41834
19960516 132920 1365.53669 1365.99418 1365.07920 1366.11173 1365.45203
19960516 142920 1365.55384 1365.99216 1365.11553 1366.10974 1365.48843
19960516 152920 1365.55796 1366.00272 1365.11320 1366.12035 1365.48617
19960516 162920 1365.55313 1365.99254 1365.11372 1366.11020 1365.48676
19960516 172920 1365.56977 1366.00809 1365.13146 1366.12579 1365.50457
19960516 182920 1365.56433 1366.01289 1365.11578 1366.13064 1365.48896
19960516 192920 1365.56489 1366.03166 1365.09813 1366.14945 1365.47137
19960516 202920 1365.53225 1366.02665 1365.03784 1366.14448 1365.41116
19960516 212920 1365.52446 1365.99052 1365.05840 1366.10838 1365.43178
19960516 222920 1365.53543 1366.00382 1365.06704 1366.12172 1365.44049
19960516 232920 1365.53524 1366.01692 1365.05356 1366.13486 1365.42709
19960517 002920 1365.53294 1365.99990 1365.06598 1366.11788 1365.43958
19960517 012920 1365.56090 1366.02084 1365.10096 1366.13885 1365.47464
19960517 022920 1365.53228 1365.98307 1365.08149 1366.10111 1365.45525
19960517 032920 1365.51989 1365.99763 1365.04215 1366.11570 1365.41598
19960517 042920 1365.46386 1365.98535 1364.94238 1366.10345 1365.31630
19960517 052920 1365.44906 1365.93585 1364.96227 1366.05398 1365.33626
19960517 062920 1365.49556 1365.96518 1365.02594 1366.08333 1365.40002
19960517 072920 1365.52394 1365.99827 1365.04961 1366.11646 1365.42377
19960517 082920 1365.56413 1366.03597 1365.09230 1366.15419 1365.46654
19960517 092920 1365.51313 1365.98803 1365.03824 1366.10628 1365.41256
19960517 102920 1365.56745 1366.05519 1365.07971 1366.17347 1365.45411
19960517 112920 1365.54905 1366.04039 1365.05772 1366.15870 1365.43220
19960517 122920 1365.50507 1366.01202 1364.99812 1366.13035 1365.37268
19960517 132920 1365.53338 1366.01663 1365.05012 1366.13499 1365.42477
19960517 142920 1365.52897 1366.00435 1365.05360 1366.12274 1365.42833
19960517 152920 1365.48728 1365.96317 1365.01140 1366.08159 1365.38621
19960517 162920 1365.49926 1365.97819 1365.02034 1366.09664 1365.39523
19960517 172920 1365.50719 1365.97341 1365.04097 1366.09188 1365.41595
19960517 182920 1365.49883 1365.96587 1365.03178 1366.08437 1365.40684
19960517 192920 1365.53043 1366.00594 1365.05492 1366.12447 1365.43007
19960517 202920 1365.47003 1366.00026 1364.93981 1366.11881 1365.31504
19960517 212920 1365.45051 1365.95283 1364.94819 1366.07141 1365.32350
19960517 222920 1365.45965 1365.94361 1364.97570 1366.06221 1365.35111
19960517 232920 1365.47104 1365.94624 1364.99585 1366.06487 1365.37133
19960518 002920 1365.49572 1365.98664 1365.00481 1366.10530 1365.38038
19960518 012920 1365.50276 1365.99137 1365.01414 1366.11005 1365.38980
19960518 022920 1365.49164 1365.97794 1365.00534 1366.09664 1365.38108
19960518 032920 1365.51120 1365.99345 1365.02896 1366.11218 1365.40479
19960518 042920 1365.53394 1365.98633 1365.08156 1366.10509 1365.45748
19960518 052920 1365.52560 1365.96305 1365.08815 1366.08183 1365.46416
19960518 062920 1365.46880 1365.92197 1365.01563 1366.04078 1365.39173
19960518 072920 1365.54155 1365.98338 1365.09973 1366.10220 1365.47591
19960518 082920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
19960518 092920 1365.38723 1365.91864  -99.00000 1366.03752  -99.00000
19960518 102920 1365.43700 1365.96837  -99.00000 1366.08727  -99.00000
19960518 112920 1365.45535 1365.98668  -99.00000 1366.10560  -99.00000
19960518 122920 1365.43857 1365.96985  -99.00000 1366.08879  -99.00000
19960518 132920 1365.45987 1365.99111  -99.00000 1366.11008  -99.00000
19960518 142920 1365.43026 1365.96139 1364.89913 1366.08038 1365.27595
19960518 152920 1365.46193 1365.95847 1364.96540 1366.07748 1365.34231
19960518 162920 1365.44563 1365.92665 1364.96460 1366.04569 1365.34160
19960518 172920 1365.42736 1365.91261 1364.94211 1366.03166 1365.31920
19960518 182920 1365.43891 1365.93129 1364.94653 1366.05037 1365.32371
19960518 192920 1365.42097 1365.93197 1364.90997 1366.05106 1365.28725
19960518 202920 1365.40896 1365.90014 1364.91779 1366.01925 1365.29516
19960518 212920 1365.43708 1365.92226 1364.95189 1366.04140 1365.32935
19960518 222920 1365.41189 1365.90350 1364.92028 1366.02266 1365.29783
19960518 232920 1365.41127 1365.89642 1364.92612 1366.01560 1365.30377
19960519 002920 1365.39112 1365.88150 1364.90074 1366.00070 1365.27848
19960519 012920 1365.41131 1365.91172 1364.91089 1366.03095 1365.28872
19960519 022920 1365.42160 1365.91995 1364.92325 1366.03919 1365.30119
